Logs,Boot ID,MAC Address,Bit-1 Sample,Base Sample,Phase 3,Bit-0 Sample,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error
out/09-10-00-28/log,f8f096c5-9ba3-4933-a32f-383b2cf2c84a,EA:49:64:24:35:2E,out/09-10-00-28/bit1_samples795,out/09-10-00-28/base_samples795,946,out/09-10-00-28/bit0_samples795,936,814,3,2020-09-10 07:28:59,2020-09-10 07:30:01,795,90ba6e75-8a81-442e-8b8e-3468d92265af,1,
out/09-10-00-28/log,8bd9261d-690a-420c-9d64-d61fa48453c5,F6:58:C4:6D:A1:70,out/09-10-00-28/bit1_samples929,out/09-10-00-28/base_samples929,963,out/09-10-00-28/bit0_samples929,956,964,3,2020-09-10 07:29:04,2020-09-10 07:30:01,929,c254298c-06e8-4207-b145-78d082e1d6ca,1,
out/09-10-00-28/log,ae808266-a6cb-44c6-9cc0-7f566134c6b4,7A:9B:97:C3:21:95,out/09-10-00-28/bit1_samples696,out/09-10-00-28/base_samples696,700,out/09-10-00-28/bit0_samples696,848,960,3,2020-09-10 07:28:43,2020-09-10 07:30:00,696,ef10b504-51de-4b24-b76b-735cd554fda9,1,
out/09-10-00-28/log,0d4e5cbf-08e4-44c5-90f4-22fc0150856a,46:41:8F:9B:A4:0C,out/09-10-00-28/bit1_samples434,out/09-10-00-28/base_samples434,817,out/09-10-00-28/bit0_samples434,1006,503,3,2020-09-10 07:28:34,2020-09-10 07:30:00,434,0f80372d-7f91-418d-8904-dc6d7e21be8b,1,
out/09-10-00-28/log,f58102f4-ad9e-4b49-b3b7-5de2c4819a22,9E:CD:6E:C2:21:88,out/09-10-00-28/bit1_samples593,out/09-10-00-28/base_samples593,593,out/09-10-00-28/bit0_samples593,593,593,3,2020-09-10 07:28:38,2020-09-10 07:30:01,593,2402eb78-99a0-4625-ba1e-4c395d7c30bc,1,
out/09-10-00-28/log,290fed9f-8f32-4786-bfc5-493ace5034eb,A2:07:DC:74:96:E2,out/09-10-00-28/bit1_samples239,out/09-10-00-28/base_samples239,783,out/09-10-00-28/bit0_samples239,239,538,3,2020-09-10 07:28:31,2020-09-10 07:30:01,239,5b0594e2-a6cd-4abc-aff5-bffd214c85ea,1,
out/09-10-00-28/log,f47a40e2-c295-4fa5-8fbb-35b5f369449d,EE:05:7F:E4:B6:E8,out/09-10-00-28/bit1_samples689,out/09-10-00-28/base_samples689,693,out/09-10-00-28/bit0_samples689,1022,869,3,2020-09-10 07:28:36,2020-09-10 07:30:01,689,2e7046ef-8142-4bee-855d-a65f07509db6,1,
out/09-10-00-28/log,e03d44b4-663f-4b1e-a451-6a65266c8525,5A:BE:C1:74:73:57,out/09-10-00-28/bit1_samples702,out/09-10-00-28/base_samples702,702,out/09-10-00-28/bit0_samples702,793,940,3,2020-09-10 07:28:58,2020-09-10 07:30:00,702,d4631efc-e3b1-46f3-bc8e-9c8caf2bbd7e,1,
out/09-10-00-28/log,b769d703-f9d2-4427-a84c-4ff61d50b01f,9A:3A:1C:D7:D6:25,out/09-10-00-28/bit1_samples969,out/09-10-00-28/base_samples969,970,out/09-10-00-28/bit0_samples969,971,969,3,2020-09-10 07:28:49,2020-09-10 07:30:01,969,317080ee-fa15-4910-b796-fbbfb4a37e6f,1,
out/09-10-00-28/log,927ab0b9-7874-425a-b941-80df8c1e31a5,7E:14:C2:26:9C:77,out/09-10-00-28/bit1_samples283,out/09-10-00-28/base_samples283,1003,out/09-10-00-28/bit0_samples283,408,984,3,2020-09-10 07:28:31,2020-09-10 07:30:01,283,35a778f6-d8d7-49a2-8bbc-7826aed9202f,1,
out/09-10-00-28/log,a82482b3-e4e2-4457-96b8-9f6f51fde941,BA:7C:3C:08:83:37,out/09-10-00-28/bit1_samples800,out/09-10-00-28/base_samples800,896,out/09-10-00-28/bit0_samples800,864,896,3,2020-09-10 07:28:54,2020-09-10 07:30:00,800,26ceb576-658a-4a0b-88c7-60ff7e20e450,1,
out/09-10-00-28/log,b6cc2021-0924-40c4-8867-532bf0c75152,32:F4:0E:78:A5:C5,out/09-10-00-28/bit1_samples519,out/09-10-00-28/base_samples519,736,out/09-10-00-28/bit0_samples519,528,560,3,2020-09-10 07:28:38,2020-09-10 07:30:01,519,329a6916-646f-479d-9e1f-ecbc99310c58,1,
out/09-10-00-28/log,e2a01803-d861-4778-a537-0d19d9056dba,8A:18:8E:A5:20:21,out/09-10-00-28/bit1_samples997,out/09-10-00-28/base_samples997,997,out/09-10-00-28/bit0_samples997,1012,1022,3,2020-09-10 07:28:47,2020-09-10 07:30:01,997,1f8bf548-225f-4cbd-9075-3b792402f2db,1,
out/09-10-00-28/log,4e9f3065-d0a9-4852-b7a9-7151995bce14,46:31:B1:19:2D:8A,out/09-10-00-28/bit1_samples893,out/09-10-00-28/base_samples893,1016,out/09-10-00-28/bit0_samples893,893,941,3,2020-09-10 07:28:49,2020-09-10 07:30:01,893,1001ecaa-821e-472c-ac36-b524e107b5f5,1,
out/09-10-00-28/log,6e3217b9-32d6-480b-8e03-a9ac2140a4c4,EE:D3:BB:99:6F:D3,out/09-10-00-28/bit1_samples975,out/09-10-00-28/base_samples975,1013,out/09-10-00-28/bit0_samples975,989,1007,3,2020-09-10 07:28:48,2020-09-10 07:30:01,975,fa8cdc59-f551-43f2-bfd7-7bf22fd745f5,1,
out/09-10-00-28/log,53975cd7-edab-4ee4-b94f-12cd1b6a5201,6A:BD:3E:C1:16:D4,out/09-10-00-28/bit1_samples892,out/09-10-00-28/base_samples892,894,out/09-10-00-28/bit0_samples892,960,893,3,2020-09-10 07:29:00,2020-09-10 07:30:00,892,7575ddd3-a2bd-44b1-b4f2-fe3471edc3c8,1,
out/09-10-00-28/log,d84f72c4-5ae8-449b-b261-0f8c5589cbb3,BA:35:04:DD:3A:50,out/09-10-00-28/bit1_samples534,out/09-10-00-28/base_samples534,649,out/09-10-00-28/bit0_samples534,644,780,3,2020-09-10 07:28:37,2020-09-10 07:30:00,534,312a5a26-395f-4f10-ac09-bfa38ab2a618,1,
out/09-10-00-28/log,15a53447-8682-4700-b798-0472e930cc82,3E:11:8F:A9:D8:D8,out/09-10-00-28/bit1_samples772,out/09-10-00-28/base_samples772,775,out/09-10-00-28/bit0_samples772,774,796,3,2020-09-10 07:29:03,2020-09-10 07:30:00,772,ff7966ec-24ce-4c0f-8fd9-a74dec4e74fd,1,
out/09-10-00-28/log,fcf63ccc-b7b5-4032-813f-b19671656fe4,C2:6D:6E:C1:0A:71,out/09-10-00-28/bit1_samples890,out/09-10-00-28/base_samples890,890,out/09-10-00-28/bit0_samples890,890,922,3,2020-09-10 07:28:35,2020-09-10 07:30:00,890,318bfa7e-d92c-4952-92aa-1d69778fba13,1,
out/09-10-00-28/log,c0b23062-d280-4bd3-9fda-6ff6a2fada46,62:60:35:71:8A:65,out/09-10-00-28/bit1_samples635,out/09-10-00-28/base_samples635,866,out/09-10-00-28/bit0_samples635,635,635,3,2020-09-10 07:28:40,2020-09-10 07:30:01,635,796a0e38-beca-45da-a8ba-77d6a27c172d,1,
out/09-10-00-28/log,148b2a59-85cf-4474-8af0-37cb402bd0cb,A6:F7:89:B4:DE:CD,out/09-10-00-28/bit1_samples309,out/09-10-00-28/base_samples309,711,out/09-10-00-28/bit0_samples309,850,656,3,2020-09-10 07:28:32,2020-09-10 07:30:01,309,ded5b6d0-a622-43da-890e-6ba755235205,1,
out/09-10-00-28/log,7e883bf3-be7b-4557-9b92-464d8efae096,B2:C2:49:DC:44:62,out/09-10-00-28/bit1_samples72,out/09-10-00-28/base_samples72,578,out/09-10-00-28/bit0_samples72,773,487,3,2020-09-10 07:28:32,2020-09-10 07:30:00,72,41375d7e-1cdd-47e2-9bfc-d4b821778306,1,
out/09-10-00-28/log,f3d07010-8b5b-4772-b634-e8ff1e478cd8,8E:64:2F:01:7D:18,out/09-10-00-28/bit1_samples984,out/09-10-00-28/base_samples984,985,out/09-10-00-28/bit0_samples984,1012,1017,3,2020-09-10 07:28:41,2020-09-10 07:30:00,984,33e70000-5c17-47b4-940e-237bd063866a,1,
out/09-10-00-28/log,125b7497-1c63-4e59-a6d5-8ac5c8335bd8,46:35:F2:2A:24:16,out/09-10-00-28/bit1_samples709,out/09-10-00-28/base_samples709,879,out/09-10-00-28/bit0_samples709,967,709,3,2020-09-10 07:28:41,2020-09-10 07:30:01,709,44883741-f182-4011-b5ba-d23c18d3d28e,1,
out/09-10-00-28/log,6d426814-f0c4-43f6-93e6-92a0b2c59647,16:F2:FA:08:67:12,out/09-10-00-28/bit1_samples305,out/09-10-00-28/base_samples305,488,out/09-10-00-28/bit0_samples305,441,492,3,2020-09-10 07:28:31,2020-09-10 07:30:01,305,d3c5d6a6-218f-4c28-826f-a10a96bef790,1,
out/09-10-00-28/log,f0ddff32-3607-4095-8f69-ca742a160150,A6:FD:CB:3D:B6:B7,out/09-10-00-28/bit1_samples561,out/09-10-00-28/base_samples561,561,out/09-10-00-28/bit0_samples561,561,561,3,2020-09-10 07:28:42,2020-09-10 07:30:01,561,fe20cc51-7659-413b-ae2a-c36757410d95,1,
out/09-10-00-28/log,4af768a4-8b73-4f46-9520-16f81b146b8e,26:F5:22:F4:A6:CB,out/09-10-00-28/bit1_samples273,out/09-10-00-28/base_samples273,771,out/09-10-00-28/bit0_samples273,972,494,3,2020-09-10 07:28:31,2020-09-10 07:30:01,273,d3c47a84-0242-4a2a-8581-ac95888bc047,1,
out/09-10-00-28/log,dafcd36b-8014-44a4-bc8f-b459cc5f9832,1E:4F:87:7F:D5:50,out/09-10-00-28/bit1_samples953,out/09-10-00-28/base_samples953,1002,out/09-10-00-28/bit0_samples953,953,953,3,2020-09-10 07:28:43,2020-09-10 07:30:01,953,65e9ca6e-3729-4f48-8e7e-3c0ecc62998a,1,
out/09-10-00-28/log,6653f0cd-7f78-49e7-92c2-a447df5a7049,36:F3:4C:E7:A9:97,out/09-10-00-28/bit1_samples721,out/09-10-00-28/base_samples721,732,out/09-10-00-28/bit0_samples721,986,1022,3,2020-09-10 07:28:39,2020-09-10 07:30:01,721,07e63e66-4aa5-481a-adab-252532765135,1,
out/09-10-00-28/log,61d3a44a-cf24-4040-a1a0-14c9f50d2b60,4E:9C:29:38:85:EA,out/09-10-00-28/bit1_samples661,out/09-10-00-28/base_samples661,943,out/09-10-00-28/bit0_samples661,938,676,3,2020-09-10 07:29:01,2020-09-10 07:30:01,661,ee8221bf-b39a-468d-9835-7a7e995af570,1,
out/09-10-00-28/log,566f43fd-5423-4fdd-a94c-595396ac8374,E2:FE:38:B7:CD:0F,out/09-10-00-28/bit1_samples313,out/09-10-00-28/base_samples313,438,out/09-10-00-28/bit0_samples313,386,318,3,2020-09-10 07:28:35,2020-09-10 07:30:01,313,f8c2c093-a9c3-4967-bac4-6ea614ff9d41,1,
out/09-10-00-28/log,010e9bb0-002f-4e0a-bc9a-4dc8d02a1b59,2E:B0:C0:E7:27:CF,out/09-10-00-28/bit1_samples359,out/09-10-00-28/base_samples359,814,out/09-10-00-28/bit0_samples359,390,658,3,2020-09-10 07:28:31,2020-09-10 07:30:01,359,02f6b31a-cb8b-4f6a-9502-8a1cb6e73cb1,1,
out/09-10-00-28/log,f81b29bb-d3c8-4bfb-8a64-9c8ff7fb7098,1E:AB:13:84:F7:5D,out/09-10-00-28/bit1_samples761,out/09-10-00-28/base_samples761,761,out/09-10-00-28/bit0_samples761,761,761,3,2020-09-10 07:28:43,2020-09-10 07:30:01,761,8ba4f6c5-e4a2-43c1-9ef1-6a66a3159ee3,1,
out/09-10-00-28/log,21576438-c9aa-41e4-a8cf-989e4eda1ec4,EA:66:FD:75:B8:2F,out/09-10-00-28/bit1_samples638,out/09-10-00-28/base_samples638,638,out/09-10-00-28/bit0_samples638,639,821,3,2020-09-10 07:28:37,2020-09-10 07:30:00,638,598eaa6f-b763-46c3-9f51-64d926cf4183,1,
out/09-10-00-28/log,4e789939-faaa-424b-a534-803c4ee89c3c,1E:94:C5:70:3C:D6,out/09-10-00-28/bit1_samples159,out/09-10-00-28/base_samples159,1022,out/09-10-00-28/bit0_samples159,995,427,3,2020-09-10 07:28:32,2020-09-10 07:30:01,159,46029463-afa0-4d4e-a88c-ea654e08da69,1,
out/09-10-00-28/log,b9739cfe-4093-49bc-b79d-d366d7c76a7f,22:E2:4E:58:53:D4,out/09-10-00-28/bit1_samples901,out/09-10-00-28/base_samples901,901,out/09-10-00-28/bit0_samples901,901,901,3,2020-09-10 07:28:37,2020-09-10 07:30:01,901,d6ac02f7-eb34-4cf5-bea1-f198ef5c7d80,1,
out/09-10-00-28/log,88b7468e-ed97-43fc-87ae-f55e94671bba,B2:4A:E2:CC:64:8F,out/09-10-00-28/bit1_samples82,out/09-10-00-28/base_samples82,431,out/09-10-00-28/bit0_samples82,113,604,3,2020-09-10 07:28:31,2020-09-10 07:30:00,82,3240d98b-58af-46e9-8b65-789f7e0efedc,1,
out/09-10-00-28/log,2e03c799-41b6-41b6-9cfe-46238ab20cd2,6A:37:B9:2E:BD:05,out/09-10-00-28/bit1_samples396,out/09-10-00-28/base_samples396,470,out/09-10-00-28/bit0_samples396,396,440,3,2020-09-10 07:28:31,2020-09-10 07:30:00,396,a65f868d-74fa-488e-97a2-9c3baa08b5c1,1,
out/09-10-00-28/log,e8c0fcb9-16b3-44b2-8d1a-8e4e511ffcbb,9E:C3:42:D6:CA:CA,out/09-10-00-28/bit1_samples577,out/09-10-00-28/base_samples577,577,out/09-10-00-28/bit0_samples577,577,577,3,2020-09-10 07:28:47,2020-09-10 07:30:01,577,bcbb3814-6064-4361-8ab8-620d486f7eb2,1,
out/09-10-00-28/log,b4fb148e-4670-4ee1-aa81-55442dededa7,92:BA:65:AF:4C:E7,out/09-10-00-28/bit1_samples982,out/09-10-00-28/base_samples982,1016,out/09-10-00-28/bit0_samples982,982,995,3,2020-09-10 07:28:44,2020-09-10 07:30:00,982,ff27b1db-3078-435f-9b6e-61961ff03d04,1,
out/09-10-00-28/log,74ebe356-2a1c-4e78-a4c7-730db22dd281,1E:AA:1C:3A:9A:3E,out/09-10-00-28/bit1_samples746,out/09-10-00-28/base_samples746,746,out/09-10-00-28/bit0_samples746,746,768,3,2020-09-10 07:29:04,2020-09-10 07:30:00,746,fb581965-eaba-4196-bfe4-7dbb52383cb7,1,
out/09-10-00-28/log,da80ee79-4221-4392-906c-6a8d5ca1feea,16:6D:02:F6:08:E2,out/09-10-00-28/bit1_samples770,out/09-10-00-28/base_samples770,897,out/09-10-00-28/bit0_samples770,848,923,3,2020-09-10 07:28:45,2020-09-10 07:30:00,770,78152955-9101-46c0-97be-9e36cc7ff6a4,1,
out/09-10-00-28/log,8f60dea0-51b8-48a5-9c9b-63c8301f2471,BE:E9:50:BF:DB:E6,out/09-10-00-28/bit1_samples353,out/09-10-00-28/base_samples353,353,out/09-10-00-28/bit0_samples353,360,411,3,2020-09-10 07:28:32,2020-09-10 07:30:01,353,c003180e-e300-486c-b3d0-18020b060b13,1,
out/09-10-00-28/log,30c9122b-4bc1-4ac6-9fd5-b88d4c7ff706,4E:D5:C4:2F:BC:BA,out/09-10-00-28/bit1_samples581,out/09-10-00-28/base_samples581,918,out/09-10-00-28/bit0_samples581,699,602,3,2020-09-10 07:29:03,2020-09-10 07:30:01,581,3e6f6974-8b9c-4ce4-9dbe-334caaea9563,1,
out/09-10-00-28/log,c16b1160-586e-4ce2-864b-4b37996062ff,96:68:E1:7D:BF:6C,out/09-10-00-28/bit1_samples337,out/09-10-00-28/base_samples337,747,out/09-10-00-28/bit0_samples337,350,476,3,2020-09-10 07:28:31,2020-09-10 07:30:01,337,04b50f4f-793b-4125-9608-8cb922284493,1,
out/09-10-00-28/log,89c031bb-68c4-45ac-8955-0abf63984668,96:D2:ED:34:54:E6,out/09-10-00-28/bit1_samples201,out/09-10-00-28/base_samples201,615,out/09-10-00-28/bit0_samples201,783,532,3,2020-09-10 07:28:31,2020-09-10 07:30:01,201,eef4fbd1-82d4-46bc-aed3-49c17fe46a3f,1,
out/09-10-00-28/log,30a141a7-e9db-47a3-82cd-ca590b9992db,06:4C:11:BB:B4:5E,out/09-10-00-28/bit1_samples719,out/09-10-00-28/base_samples719,757,out/09-10-00-28/bit0_samples719,973,719,3,2020-09-10 07:28:34,2020-09-10 07:30:01,719,9d4f5099-ce86-4b59-8624-28b452c06f37,1,
out/09-10-00-28/log,aaf66e15-2be9-4ffd-9f0c-30818b672380,3E:DF:C5:59:BD:D2,out/09-10-00-28/bit1_samples482,out/09-10-00-28/base_samples482,494,out/09-10-00-28/bit0_samples482,489,1004,3,2020-09-10 07:28:39,2020-09-10 07:30:00,482,4947f9e0-bdcd-4643-b73d-d84412884e27,1,
out/09-10-00-28/log,146c97b0-976b-4317-9e78-afb47aa236b1,5A:61:47:E3:59:42,out/09-10-00-28/bit1_samples328,out/09-10-00-28/base_samples328,348,out/09-10-00-28/bit0_samples328,773,557,3,2020-09-10 07:28:31,2020-09-10 07:30:00,328,55cdd5d9-bdec-4fad-ac77-41c2cd273189,1,
out/09-10-00-28/log,04b9ff9b-804e-460c-aadb-ce8fa4ce9aef,9A:B9:22:06:2B:3D,out/09-10-00-28/bit1_samples394,out/09-10-00-28/base_samples394,426,out/09-10-00-28/bit0_samples394,429,427,3,2020-09-10 07:28:38,2020-09-10 07:30:00,394,c9871113-b9f6-4746-adab-1d1b300c5bd6,1,
out/09-10-00-28/log,06926d32-1d3b-4b10-825a-e24fe625f7fb,1A:3A:8D:6E:86:0A,out/09-10-00-28/bit1_samples789,out/09-10-00-28/base_samples789,1021,out/09-10-00-28/bit0_samples789,1001,998,3,2020-09-10 07:28:49,2020-09-10 07:30:01,789,ab1f977b-e4a6-4e31-b6d2-fc9222e115b2,1,
out/09-10-00-28/log,37b2dab0-4052-4a17-b6c4-6e77b18a3b36,DA:36:4E:A8:18:BE,out/09-10-00-28/bit1_samples415,out/09-10-00-28/base_samples415,415,out/09-10-00-28/bit0_samples415,415,762,3,2020-09-10 07:28:31,2020-09-10 07:30:01,415,809b1bee-4fd4-42c5-875d-4586b932fe5c,1,
out/09-10-00-28/log,10329a06-a982-4c31-b979-3357dc6859fe,1A:91:76:9A:07:A4,out/09-10-00-28/bit1_samples151,out/09-10-00-28/base_samples151,880,out/09-10-00-28/bit0_samples151,898,995,3,2020-09-10 07:28:31,2020-09-10 07:30:01,151,f09bc1b2-5c39-4ad6-8cd2-7c95568439bf,1,
out/09-10-00-28/log,8dc01839-7251-430c-b3c4-5df2f987c79d,82:A7:47:46:0D:85,out/09-10-00-28/bit1_samples729,out/09-10-00-28/base_samples729,729,out/09-10-00-28/bit0_samples729,729,729,3,2020-09-10 07:28:38,2020-09-10 07:30:01,729,f66b2cf4-dc7c-4cd6-b7fc-a2d0b60951b0,1,
out/09-10-00-28/log,487de26c-062b-40d4-8553-14b6abdc86a8,86:34:16:A0:BA:99,out/09-10-00-28/bit1_samples966,out/09-10-00-28/base_samples966,1017,out/09-10-00-28/bit0_samples966,1023,1023,3,2020-09-10 07:29:01,2020-09-10 07:30:00,966,b8552118-6866-4eb8-8469-a6b04a096ea1,1,
out/09-10-00-28/log,9fa215f4-4d9e-4c16-9751-8b3509334d65,12:A4:0F:6D:E3:0C,out/09-10-00-28/bit1_samples849,out/09-10-00-28/base_samples849,886,out/09-10-00-28/bit0_samples849,902,978,3,2020-09-10 07:28:44,2020-09-10 07:30:01,849,66e79ee7-854e-4317-8421-7b43b69fccf8,1,
out/09-10-00-28/log,a68090f1-6cc8-401c-855e-aa3c242f0af8,2A:FB:FA:AD:14:86,out/09-10-00-28/bit1_samples531,out/09-10-00-28/base_samples531,635,out/09-10-00-28/bit0_samples531,930,689,3,2020-09-10 07:28:32,2020-09-10 07:30:01,531,0027512d-f725-4239-978b-8438ffa37e04,1,
out/09-10-00-28/log,4bbcf694-8221-4336-b74a-5ea1561e44a3,42:EC:17:63:0A:E6,out/09-10-00-28/bit1_samples736,out/09-10-00-28/base_samples736,754,out/09-10-00-28/bit0_samples736,742,838,3,2020-09-10 07:28:46,2020-09-10 07:30:00,736,b95d7b21-469e-4ad5-9783-9b08ca2b1206,1,
out/09-10-00-28/log,b519b3f1-93ee-41c0-8971-dddcd1084b00,5E:DE:6F:37:F7:0C,out/09-10-00-28/bit1_samples760,out/09-10-00-28/base_samples760,760,out/09-10-00-28/bit0_samples760,760,760,3,2020-09-10 07:28:36,2020-09-10 07:30:00,760,4558993e-6f4a-41c0-a301-ad7a280ed336,1,
out/09-10-00-28/log,e95087bd-09c8-4994-a224-babc9de632d3,5A:0C:14:80:04:D1,out/09-10-00-28/bit1_samples501,out/09-10-00-28/base_samples501,503,out/09-10-00-28/bit0_samples501,928,502,3,2020-09-10 07:28:41,2020-09-10 07:30:01,501,9e9a14e8-50fa-42a8-bf9b-847cd2ebe405,1,
out/09-10-00-28/log,0bba335a-6ad0-4dc6-b808-510337db9a3f,CA:B4:06:F7:FC:9B,out/09-10-00-28/bit1_samples847,out/09-10-00-28/base_samples847,880,out/09-10-00-28/bit0_samples847,1000,847,3,2020-09-10 07:28:54,2020-09-10 07:30:01,847,e1b5f0a3-5f02-4c2a-b8ce-65dc896d6e18,1,
out/09-10-00-28/log,daabac28-e47a-4999-bdb1-c14341fbf758,B2:79:B8:8A:F2:90,out/09-10-00-28/bit1_samples23,out/09-10-00-28/base_samples23,733,out/09-10-00-28/bit0_samples23,895,382,3,2020-09-10 07:28:31,2020-09-10 07:30:01,23,c2060a12-d777-4da3-b637-e6c37d7a30e0,1,
out/09-10-00-28/log,70167eac-be43-45ed-858f-743729c631cd,0A:3D:5B:3C:49:7B,out/09-10-00-28/bit1_samples514,out/09-10-00-28/base_samples514,802,out/09-10-00-28/bit0_samples514,784,514,3,2020-09-10 07:28:38,2020-09-10 07:30:00,514,cff128b4-9ac4-4540-a0bf-23ced8ea4412,1,
out/09-10-00-28/log,7f346f8b-ee51-4317-b582-419e760e0565,B6:BC:EC:49:2A:74,out/09-10-00-28/bit1_samples676,out/09-10-00-28/base_samples676,686,out/09-10-00-28/bit0_samples676,679,686,3,2020-09-10 07:28:39,2020-09-10 07:30:00,676,1ede5a71-780f-4624-945a-0795c34a0f09,1,
out/09-10-00-28/log,a8f45fc2-ede4-4abf-8e0b-336be8b2f412,6A:76:E5:21:1D:3D,out/09-10-00-28/bit1_samples288,out/09-10-00-28/base_samples288,780,out/09-10-00-28/bit0_samples288,748,380,3,2020-09-10 07:28:31,2020-09-10 07:30:00,288,e0f345b7-acb1-44e3-8ee6-716ad676827f,1,
out/09-10-00-28/log,87f4dddf-3e9f-4d3b-86ba-fb65a938d77e,F2:7D:DB:81:DA:B7,out/09-10-00-28/bit1_samples920,out/09-10-00-28/base_samples920,969,out/09-10-00-28/bit0_samples920,1000,994,3,2020-09-10 07:28:33,2020-09-10 07:30:00,920,bf8791c1-4223-4936-8eb5-e7aad72301fa,1,
out/09-10-00-28/log,462613ca-0895-4b50-bc49-4de61b4e6141,A2:F0:BA:6B:AD:52,out/09-10-00-28/bit1_samples744,out/09-10-00-28/base_samples744,900,out/09-10-00-28/bit0_samples744,744,909,3,2020-09-10 07:28:41,2020-09-10 07:30:00,744,fff84a26-7315-468c-814b-0e807513ee8f,1,
out/09-10-00-28/log,9dfcfbcb-ca30-426c-984e-8c9acd8a1f7b,82:66:FD:C7:CE:B3,out/09-10-00-28/bit1_samples763,out/09-10-00-28/base_samples763,763,out/09-10-00-28/bit0_samples763,764,832,3,2020-09-10 07:28:33,2020-09-10 07:30:01,763,e02e15b0-fc41-4a81-8670-77a14aba352b,1,
out/09-10-00-28/log,63703855-e1ef-470c-8c79-9164cad2606d,3A:65:A0:7C:71:73,out/09-10-00-28/bit1_samples927,out/09-10-00-28/base_samples927,962,out/09-10-00-28/bit0_samples927,960,927,3,2020-09-10 07:29:00,2020-09-10 07:30:01,927,625ba9dd-edef-44bc-813a-f8f4bf7bb3c6,1,
out/09-10-00-28/log,f365cb63-f678-4c0f-9eee-711b42015357,A2:7C:93:C2:C6:D5,out/09-10-00-28/bit1_samples17,out/09-10-00-28/base_samples17,117,out/09-10-00-28/bit0_samples17,307,43,3,2020-09-10 07:28:31,2020-09-10 07:30:01,17,0d818d95-6918-4534-a163-a8f080c98f9e,1,
out/09-10-00-28/log,c5e563be-668d-409d-bce7-c156758d687f,16:43:43:2B:20:A3,out/09-10-00-28/bit1_samples971,out/09-10-00-28/base_samples971,971,out/09-10-00-28/bit0_samples971,1009,1000,3,2020-09-10 07:28:50,2020-09-10 07:30:01,971,1b3a30c2-565b-466f-9d75-2d0da1be691d,1,
out/09-10-00-28/log,9bd988f1-ed52-4241-8416-f41588272b26,8A:B1:86:DD:95:FA,out/09-10-00-28/bit1_samples646,out/09-10-00-28/base_samples646,646,out/09-10-00-28/bit0_samples646,646,743,3,2020-09-10 07:28:34,2020-09-10 07:30:00,646,ade56b97-c82c-408d-8f90-24891432f5b1,1,
out/09-10-00-28/log,d701d319-ad20-4adb-a010-441c3b7393b4,36:CD:CB:2B:B4:04,out/09-10-00-28/bit1_samples317,out/09-10-00-28/base_samples317,816,out/09-10-00-28/bit0_samples317,688,992,3,2020-09-10 07:28:31,2020-09-10 07:30:01,317,2e874663-688d-45aa-98be-a1f22a2fa000,1,
out/09-10-00-28/log,c257f1c3-2a84-4dd9-a98f-fba17b159a88,C2:F3:E3:A9:B8:FA,out/09-10-00-28/bit1_samples981,out/09-10-00-28/base_samples981,981,out/09-10-00-28/bit0_samples981,981,988,3,2020-09-10 07:28:35,2020-09-10 07:30:01,981,21abaa60-9571-4e52-b807-d070593d6ac6,1,
out/09-10-00-28/log,ed2245b6-9593-4458-95d6-c4be6fd4731a,52:0A:60:7B:FE:5A,out/09-10-00-28/bit1_samples25,out/09-10-00-28/base_samples25,25,out/09-10-00-28/bit0_samples25,25,25,3,2020-09-10 07:28:31,2020-09-10 07:30:01,25,844c151c-f792-490e-9f97-b6cf1131991a,1,
out/09-10-00-28/log,de8d3c2c-c0dc-4e22-acd1-478575c81fa4,A2:18:9A:54:3F:7B,out/09-10-00-28/bit1_samples998,out/09-10-00-28/base_samples998,998,out/09-10-00-28/bit0_samples998,1016,998,3,2020-09-10 07:28:44,2020-09-10 07:30:00,998,9cba1686-90e9-4e0c-992c-cffb48b182b8,1,
out/09-10-00-28/log,68884101-3ded-4c54-b0df-48941186ac37,B6:D8:80:3F:C3:37,out/09-10-00-28/bit1_samples321,out/09-10-00-28/base_samples321,337,out/09-10-00-28/bit0_samples321,336,384,3,2020-09-10 07:28:31,2020-09-10 07:30:01,321,b7f17e7b-3fac-4664-8aab-b0b11ad5a613,1,
out/09-10-00-28/log,27dc75e0-7a66-4972-bb20-8e619b4d2ca1,E6:5F:2B:75:B3:3E,out/09-10-00-28/bit1_samples464,out/09-10-00-28/base_samples464,502,out/09-10-00-28/bit0_samples464,900,495,3,2020-09-10 07:28:52,2020-09-10 07:30:00,464,0de325cd-6917-4ade-a1e2-4d29c78ff8dd,1,
out/09-10-00-28/log,ccfb77fa-2127-4555-92df-a7bbeb4fbda5,2E:20:19:E2:8B:42,out/09-10-00-28/bit1_samples655,out/09-10-00-28/base_samples655,655,out/09-10-00-28/bit0_samples655,655,655,3,2020-09-10 07:28:42,2020-09-10 07:30:01,655,41628a69-3967-4e4c-beea-33e6f8255364,1,
out/09-10-00-28/log,bdfccaff-27cd-4509-81f8-603d9e9169e7,76:AC:ED:E5:97:25,out/09-10-00-28/bit1_samples137,out/09-10-00-28/base_samples137,137,out/09-10-00-28/bit0_samples137,144,736,3,2020-09-10 07:28:31,2020-09-10 07:30:01,137,1169454e-6cb8-4716-b465-64d6ab0d27bc,1,
