In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575688295861,2500.008,46:3a:1f:88:7c:7f,90.00B,90.00B,23.755578756332397,17.748664140701294
Both,1575688295926,2500.01,66:c4:4f:ab:ea:ef,90.00B,90.00B,23.6929874420166,17.686152935028076
Both,1575688295869,2499.998,5a:33:ee:2f:b5:b5,90.00B,90.00B,23.762715101242065,17.75599479675293
Both,1575688295917,2500.01,f6:31:42:48:22:4e,90.00B,90.00B,23.71716332435608,17.71037197113037
Both,1575688295985,2500.0,8a:e6:c8:4f:b8:ca,90.00B,90.00B,23.671391487121582,17.664639234542847
Both,1575688295903,2500.004,0e:fd:8e:05:88:98,176.00B,90.00B,23.767014980316162,17.759870767593384
Both,1575688295879,2499.998,c2:de:02:7e:64:7d,90.00B,90.00B,23.805472135543823,17.798616886138916
Both,1575688295918,2500.01,7a:bc:42:8f:16:5e,90.00B,90.00B,23.76548933982849,17.75870943069458
Both,1575688295919,2500.01,86:6b:24:36:f1:bf,90.00B,90.00B,23.771252393722534,17.764482975006104
Both,1575688295923,2500.006,62:ef:fd:ac:11:7c,90.00B,90.00B,23.767578840255737,17.760724782943726
Both,1575688295962,2500.01,a2:27:19:86:bc:e0,90.00B,90.00B,23.73946261405945,17.732773065567017
Both,1575688295836,2500.01,76:cc:46:d1:f7:02,90.00B,176.00B,23.92049813270569,17.913689613342285
Both,1575688295824,2500.01,0a:50:67:ed:7e:ef,180.00B,90.00B,23.910179615020752,17.90343403816223
Both,1575688295955,2500.006,6e:bb:76:98:a6:d4,90.00B,90.00B,23.785477876663208,17.77871584892273
Both,1575688295965,2500.006,7e:ee:30:2f:0f:e8,180.00B,90.00B,23.761232614517212,17.75443148612976
